judge,signal,condition,threshold,n,n_accepted,n_escalated,accepted_share,slip_through,error_among_accepted,kappa_among_accepted
kev-8b,conf_kev_bpe_prob,clean,0.65,1836,1423,413,0.7750544662309368,0.47877358490566035,0.1426563598032326,0.7143567690075971
kev-8b,conf_kev_bpe_prob,clean,0.66,1836,1417,419,0.7717864923747276,0.47877358490566035,0.1432604093154552,0.7131736258257511
kev-8b,conf_kev_bpe_prob,clean,0.67,1836,1409,427,0.7674291938997821,0.4693396226415094,0.14123491838183108,0.7172254936862816
kev-8b,conf_kev_bpe_prob,clean,0.68,1836,1401,435,0.7630718954248366,0.45754716981132076,0.13847251962883655,0.7227615921465743
kev-8b,conf_kev_bpe_prob,clean,0.69,1836,1395,441,0.7598039215686274,0.4528301886792453,0.13763440860215054,0.7245011314544332
kev-8b,conf_kev_bpe_prob,clean,0.7,1836,1388,448,0.7559912854030502,0.4481132075471698,0.13688760806916425,0.7260199968417291
kev-8b,conf_kev_bpe_prob,clean,0.71,1836,1375,461,0.7489106753812637,0.4410377358490566,0.136,0.727802037845706
kev-8b,conf_kev_bpe_prob,clean,0.72,1836,1363,473,0.7423747276688453,0.4363207547169811,0.13573000733675716,0.7284038779904333
kev-8b,conf_kev_bpe_prob,clean,0.73,1836,1354,482,0.7374727668845316,0.42924528301886794,0.1344165435745938,0.7310454420438225
kev-8b,conf_kev_bpe_prob,clean,0.74,1836,1345,491,0.7325708061002179,0.419811320754717,0.13234200743494423,0.7352303642918758
kev-8b,conf_kev_bpe_prob,clean,0.75,1836,1340,496,0.7298474945533769,0.419811320754717,0.1328358208955224,0.734250213918996
kev-8b,conf_kev_bpe_prob,clean,0.76,1836,1316,520,0.7167755991285403,0.4009433962264151,0.12917933130699089,0.7415625462073044
kev-8b,conf_kev_bpe_prob,clean,0.77,1836,1307,529,0.7118736383442266,0.3938679245283019,0.12777352716143842,0.7443519285254987
kev-8b,conf_kev_bpe_prob,clean,0.78,1836,1294,542,0.7047930283224401,0.3867924528301887,0.1267387944358578,0.7464079154916113
kev-8b,conf_kev_bpe_prob,clean,0.79,1836,1284,552,0.6993464052287581,0.37971698113207547,0.12538940809968846,0.7490933453735126
kev-8b,conf_kev_bpe_prob,clean,0.8,1836,1275,561,0.6944444444444444,0.37264150943396224,0.12392156862745098,0.7520322401169861
kev-8b,conf_kev_bpe_prob,clean,0.81,1836,1263,573,0.6879084967320261,0.36556603773584906,0.1227236737925574,0.7544401224757562
kev-8b,conf_kev_bpe_prob,clean,0.82,1836,1245,591,0.6781045751633987,0.3608490566037736,0.12289156626506025,0.7541364475920899
kev-8b,conf_kev_bpe_prob,clean,0.83,1836,1223,613,0.6661220043572985,0.3419811320754717,0.11856091578086672,0.7628060141485775
kev-8b,conf_kev_bpe_prob,clean,0.84,1836,1209,627,0.6584967320261438,0.33726415094339623,0.11827956989247312,0.7633749727977094
kev-8b,conf_kev_bpe_prob,clean,0.85,1836,1185,651,0.6454248366013072,0.3160377358490566,0.11308016877637131,0.7737860177278595
kev-8b,conf_kev_bpe_prob,clean,0.86,1836,1173,663,0.6388888888888888,0.3089622641509434,0.11167945439045183,0.7765899445629371
kev-8b,conf_kev_bpe_prob,clean,0.87,1836,1147,689,0.6247276688453159,0.29009433962264153,0.10723626852659111,0.7854643550670534
kev-8b,conf_kev_bpe_prob,clean,0.88,1836,1113,723,0.6062091503267973,0.2688679245283019,0.10242587601078167,0.7951249285499763
kev-8b,conf_kev_bpe_prob,clean,0.89,1836,1096,740,0.5969498910675382,0.25471698113207547,0.09854014598540146,0.8028566860310185
kev-8b,conf_kev_bpe_prob,clean,0.9,1836,1073,763,0.5844226579520697,0.2429245283018868,0.09599254426840634,0.8080084079597669
kev-8b,conf_kev_bpe_prob,clean,0.91,1836,1046,790,0.5697167755991286,0.23820754716981132,0.0965583173996176,0.8068537078544866
kev-8b,conf_kev_bpe_prob,clean,0.92,1836,1017,819,0.553921568627451,0.21933962264150944,0.09144542772861357,0.8171277095574802
kev-8b,conf_kev_bpe_prob,clean,0.93,1836,981,855,0.5343137254901961,0.2028301886792453,0.08766564729867482,0.8246932974266905
kev-8b,conf_kev_bpe_prob,clean,0.94,1836,949,887,0.5168845315904139,0.1957547169811321,0.0874604847207587,0.8250947615251553
kev-8b,conf_kev_bpe_prob,clean,0.95,1836,896,940,0.4880174291938998,0.17688679245283018,0.08370535714285714,0.8325325465021234
kev-8b,conf_kev_bpe_prob,clean,0.96,1836,843,993,0.4591503267973856,0.1509433962264151,0.07591933570581258,0.8480978444489493
kev-8b,conf_kev_bpe_prob,clean,0.97,1836,778,1058,0.42374727668845313,0.14858490566037735,0.08097686375321336,0.8379820310588982
kev-8b,conf_kev_bpe_prob,clean,0.98,1836,687,1149,0.3741830065359477,0.1179245283018868,0.07278020378457059,0.8544072020751742
kev-8b,conf_kev_bpe_prob,clean,0.99,1836,536,1300,0.29193899782135074,0.06839622641509434,0.054104477611940295,0.8917639194496282
kev-8b,conf_kev_bpe_prob,verbose,0.5,1784,1484,300,0.8318385650224215,0.5647321428571429,0.17048517520215634,0.6556914013638381
kev-8b,conf_kev_bpe_prob,verbose,0.51,1784,1427,357,0.7998878923766816,0.515625,0.1618780658724597,0.6737388243840978
kev-8b,conf_kev_bpe_prob,verbose,0.52,1784,1388,396,0.7780269058295964,0.4732142857142857,0.15273775216138327,0.6924318346681049
kev-8b,conf_kev_bpe_prob,verbose,0.53,1784,1367,417,0.7662556053811659,0.44642857142857145,0.14630577907827358,0.7055110578766637
kev-8b,conf_kev_bpe_prob,verbose,0.54,1784,1347,437,0.7550448430493274,0.4263392857142857,0.14179658500371195,0.7147379357066272
kev-8b,conf_kev_bpe_prob,verbose,0.55,1784,1325,459,0.7427130044843049,0.40625,0.13735849056603774,0.7239115601086263
kev-8b,conf_kev_bpe_prob,verbose,0.56,1784,1300,484,0.7286995515695067,0.38839285714285715,0.13384615384615384,0.7313666809177711
kev-8b,conf_kev_bpe_prob,verbose,0.57,1784,1277,507,0.7158071748878924,0.359375,0.12607674236491778,0.7469055178110455
kev-8b,conf_kev_bpe_prob,verbose,0.58,1784,1264,520,0.7085201793721974,0.34598214285714285,0.12262658227848101,0.75392004662356
kev-8b,conf_kev_bpe_prob,verbose,0.59,1784,1253,531,0.702354260089686,0.33705357142857145,0.12051077414205906,0.7581813789833299
kev-8b,conf_kev_bpe_prob,verbose,0.6,1784,1242,542,0.6961883408071748,0.33035714285714285,0.11916264090177134,0.7610725064925951
kev-8b,conf_kev_bpe_prob,verbose,0.61,1784,1230,554,0.6894618834080718,0.32589285714285715,0.11869918699186992,0.7621438051163322
kev-8b,conf_kev_bpe_prob,verbose,0.62,1784,1221,563,0.6844170403587444,0.3169642857142857,0.1162981162981163,0.7670028946243843
kev-8b,conf_kev_bpe_prob,verbose,0.63,1784,1213,571,0.679932735426009,0.31473214285714285,0.11624072547403133,0.7670824328244181
kev-8b,conf_kev_bpe_prob,verbose,0.64,1784,1205,579,0.6754484304932735,0.3125,0.11618257261410789,0.7672782452752103
kev-8b,conf_kev_bpe_prob,verbose,0.65,1784,1197,587,0.6709641255605381,0.3080357142857143,0.11528822055137844,0.7691359474054943
kev-8b,conf_kev_bpe_prob,verbose,0.66,1784,1183,601,0.6631165919282511,0.29464285714285715,0.11158072696534235,0.7765804022113612
kev-8b,conf_kev_bpe_prob,verbose,0.67,1784,1170,614,0.655829596412556,0.28794642857142855,0.11025641025641025,0.7793337173635254
kev-8b,conf_kev_bpe_prob,verbose,0.68,1784,1160,624,0.6502242152466368,0.28125,0.10862068965517241,0.7826345595583685
kev-8b,conf_kev_bpe_prob,verbose,0.69,1784,1155,629,0.6474215246636771,0.2767857142857143,0.10735930735930736,0.7851768743400211
kev-8b,conf_kev_bpe_prob,verbose,0.7,1784,1148,636,0.6434977578475336,0.2700892857142857,0.10540069686411149,0.7891089950688659
kev-8b,conf_kev_bpe_prob,verbose,0.71,1784,1132,652,0.6345291479820628,0.25669642857142855,0.10159010600706714,0.7967664984762952
kev-8b,conf_kev_bpe_prob,verbose,0.72,1784,1122,662,0.6289237668161435,0.24776785714285715,0.09893048128342247,0.8021264628965273
kev-8b,conf_kev_bpe_prob,verbose,0.73,1784,1107,677,0.6205156950672646,0.24107142857142858,0.0975609756097561,0.8049224624060151
kev-8b,conf_kev_bpe_prob,verbose,0.74,1784,1098,686,0.6154708520179372,0.23214285714285715,0.0947176684881603,0.8106117899932332
kev-8b,conf_kev_bpe_prob,verbose,0.75,1784,1080,704,0.6053811659192825,0.22767857142857142,0.09444444444444444,0.811183633172444
kev-8b,conf_kev_bpe_prob,verbose,0.76,1784,1062,722,0.5952914798206278,0.22321428571428573,0.09416195856873823,0.8117508588202346
kev-8b,conf_kev_bpe_prob,verbose,0.77,1784,1045,739,0.5857623318385651,0.21651785714285715,0.09282296650717703,0.8144262895327017
kev-8b,conf_kev_bpe_prob,verbose,0.78,1784,1031,753,0.577914798206278,0.20758928571428573,0.09020368574199807,0.8196674446728517
kev-8b,conf_kev_bpe_prob,verbose,0.79,1784,1010,774,0.5661434977578476,0.20089285714285715,0.0891089108910891,0.8218520333170016
kev-8b,conf_kev_bpe_prob,verbose,0.8,1784,1005,779,0.5633408071748879,0.19866071428571427,0.08855721393034825,0.822948152282998
kev-8b,conf_kev_bpe_prob,verbose,0.81,1784,992,792,0.5560538116591929,0.1875,0.0846774193548387,0.8307112209075542
kev-8b,conf_kev_bpe_prob,verbose,0.82,1784,977,807,0.547645739910314,0.1875,0.08597748208802457,0.8281125641949347
kev-8b,conf_kev_bpe_prob,verbose,0.83,1784,963,821,0.5397982062780269,0.18080357142857142,0.08411214953271028,0.8318382604983864
kev-8b,conf_kev_bpe_prob,verbose,0.84,1784,950,834,0.5325112107623319,0.18080357142857142,0.08526315789473685,0.8295371473888946
kev-8b,conf_kev_bpe_prob,verbose,0.85,1784,926,858,0.5190582959641256,0.16294642857142858,0.07883369330453564,0.8423855512705127
kev-8b,conf_kev_bpe_prob,verbose,0.86,1784,898,886,0.5033632286995515,0.15178571428571427,0.0757238307349666,0.848589139598314
kev-8b,conf_kev_bpe_prob,verbose,0.87,1784,886,898,0.4966367713004484,0.14955357142857142,0.07562076749435666,0.848800069280653
kev-8b,conf_kev_bpe_prob,verbose,0.88,1784,862,922,0.48318385650224216,0.14732142857142858,0.0765661252900232,0.8469171945043887
kev-8b,conf_kev_bpe_prob,verbose,0.89,1784,843,941,0.4725336322869955,0.14508928571428573,0.0771055753262159,0.845837658994421
kev-8b,conf_kev_bpe_prob,verbose,0.9,1784,808,976,0.452914798206278,0.140625,0.07797029702970297,0.8441338934682231
kev-8b,conf_kev_bpe_prob,verbose,0.91,1784,777,1007,0.43553811659192826,0.12276785714285714,0.07078507078507079,0.8584788504780292
kev-8b,conf_kev_bpe_prob,verbose,0.92,1784,750,1034,0.4204035874439462,0.12053571428571429,0.072,0.8560460652591172
kev-8b,conf_kev_bpe_prob,verbose,0.93,1784,723,1061,0.4052690582959641,0.11383928571428571,0.07053941908713693,0.8589807821015394
kev-8b,conf_kev_bpe_prob,verbose,0.94,1784,699,1085,0.39181614349775784,0.109375,0.07010014306151645,0.859863099451334
kev-8b,conf_kev_bpe_prob,verbose,0.95,1784,667,1117,0.37387892376681614,0.10267857142857142,0.06896551724137931,0.8621132862355965
kev-8b,conf_kev_bpe_prob,verbose,0.96,1784,616,1168,0.3452914798206278,0.09151785714285714,0.06655844155844155,0.8669252007503108
kev-8b,conf_kev_bpe_prob,verbose,0.97,1784,564,1220,0.31614349775784756,0.078125,0.06205673758865248,0.875886524822695
kev-8b,conf_kev_bpe_prob,verbose,0.98,1784,477,1307,0.2673766816143498,0.06696428571428571,0.06289308176100629,0.8742199173771644
kev-8b,conf_kev_bpe_prob,verbose,0.99,1784,360,1424,0.20179372197309417,0.03794642857142857,0.04722222222222222,0.9054738663042134
auto-j-13b,conf_sc_autoj,clean,0.5,1797,1693,104,0.9421257651641625,0.8508557457212714,0.20555227406969875,0.5887960312065093
auto-j-13b,conf_sc_autoj,clean,0.51,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.52,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.53,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.54,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.55,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.56,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.57,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.58,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.59,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.6,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.61,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.62,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.63,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.64,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.65,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.66,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.67,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.68,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.69,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.7,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.71,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.72,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.73,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.74,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.75,1797,1531,266,0.8519755147468002,0.6723716381418093,0.17962116263879818,0.6406265871027602
auto-j-13b,conf_sc_autoj,clean,0.76,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.77,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.78,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.79,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.8,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.81,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.82,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.83,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.84,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.85,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.86,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.87,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.88,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.89,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.9,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.91,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.92,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.93,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.94,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.95,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.96,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.97,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.98,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_autoj,clean,0.99,1797,1278,519,0.7111853088480802,0.45232273838630804,0.14475743348982786,0.7103858337355242
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.5,1770,1621,149,0.915819209039548,0.7909319899244333,0.19370758790869833,0.612627134381155
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.51,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.52,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.53,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.54,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.55,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.56,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.57,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.58,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.59,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.6,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.61,1770,1532,238,0.8655367231638418,0.7153652392947103,0.185378590078329,0.6292933630520281
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.62,1770,1532,238,0.8655367231638418,0.7153652392947103,0.185378590078329,0.6292933630520281
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.63,1770,1530,240,0.864406779661017,0.7128463476070529,0.18496732026143792,0.6301222418697624
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.64,1770,1530,240,0.864406779661017,0.7128463476070529,0.18496732026143792,0.6301222418697624
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.65,1770,1530,240,0.864406779661017,0.7128463476070529,0.18496732026143792,0.6301222418697624
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.66,1770,1530,240,0.864406779661017,0.7128463476070529,0.18496732026143792,0.6301222418697624
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.67,1770,1529,241,0.8638418079096045,0.7103274559193955,0.18443427076520602,0.6311824149204247
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.68,1770,1529,241,0.8638418079096045,0.7103274559193955,0.18443427076520602,0.6311824149204247
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.69,1770,1529,241,0.8638418079096045,0.7103274559193955,0.18443427076520602,0.6311824149204247
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.7,1770,1529,241,0.8638418079096045,0.7103274559193955,0.18443427076520602,0.6311824149204247
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.71,1770,1501,269,0.8480225988700565,0.6649874055415617,0.1758827448367755,0.6482836850224293
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.72,1770,1501,269,0.8480225988700565,0.6649874055415617,0.1758827448367755,0.6482836850224293
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.73,1770,1501,269,0.8480225988700565,0.6649874055415617,0.1758827448367755,0.6482836850224293
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.74,1770,1501,269,0.8480225988700565,0.6649874055415617,0.1758827448367755,0.6482836850224293
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.75,1770,1501,269,0.8480225988700565,0.6649874055415617,0.1758827448367755,0.6482836850224293
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.76,1770,1487,283,0.8401129943502825,0.6473551637279596,0.17283120376597175,0.6543727621581682
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.77,1770,1487,283,0.8401129943502825,0.6473551637279596,0.17283120376597175,0.6543727621581682
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.78,1770,1487,283,0.8401129943502825,0.6473551637279596,0.17283120376597175,0.6543727621581682
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.79,1770,1487,283,0.8401129943502825,0.6473551637279596,0.17283120376597175,0.6543727621581682
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.8,1770,1487,283,0.8401129943502825,0.6473551637279596,0.17283120376597175,0.6543727621581682
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.81,1770,1410,360,0.7966101694915254,0.5717884130982368,0.16099290780141845,0.6780284359426776
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.82,1770,1410,360,0.7966101694915254,0.5717884130982368,0.16099290780141845,0.6780284359426776
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.83,1770,1410,360,0.7966101694915254,0.5717884130982368,0.16099290780141845,0.6780284359426776
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.84,1770,1408,362,0.7954802259887006,0.5692695214105793,0.16051136363636365,0.6789986462194013
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.85,1770,1408,362,0.7954802259887006,0.5692695214105793,0.16051136363636365,0.6789986462194013
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.86,1770,1408,362,0.7954802259887006,0.5692695214105793,0.16051136363636365,0.6789986462194013
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.87,1770,1408,362,0.7954802259887006,0.5692695214105793,0.16051136363636365,0.6789986462194013
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.88,1770,1392,378,0.7864406779661017,0.5491183879093199,0.15660919540229884,0.6867900146357875
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.89,1770,1392,378,0.7864406779661017,0.5491183879093199,0.15660919540229884,0.6867900146357875
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.9,1770,1392,378,0.7864406779661017,0.5491183879093199,0.15660919540229884,0.6867900146357875
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.91,1770,1262,508,0.7129943502824859,0.4357682619647355,0.13708399366085577,0.7258691912660246
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.92,1770,1262,508,0.7129943502824859,0.4357682619647355,0.13708399366085577,0.7258691912660246
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.93,1770,1262,508,0.7129943502824859,0.4357682619647355,0.13708399366085577,0.7258691912660246
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.94,1770,1262,508,0.7129943502824859,0.4357682619647355,0.13708399366085577,0.7258691912660246
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.95,1770,1262,508,0.7129943502824859,0.4357682619647355,0.13708399366085577,0.7258691912660246
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.96,1770,1262,508,0.7129943502824859,0.4357682619647355,0.13708399366085577,0.7258691912660246
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.97,1770,1262,508,0.7129943502824859,0.4357682619647355,0.13708399366085577,0.7258691912660246
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.98,1770,1262,508,0.7129943502824859,0.4357682619647355,0.13708399366085577,0.7258691912660246
auto-j-13b,conf_sc_bpe_autoj_prob,clean,0.99,1770,1262,508,0.7129943502824859,0.4357682619647355,0.13708399366085577,0.7258691912660246
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.5,1770,1770,0,1.0,1.0,0.22429378531073446,0.5513058736538026
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.51,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.52,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.53,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.54,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.55,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.56,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.57,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.58,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
auto-j-13b,conf_sc_bpe_autoj_greedy_prob,clean,0.59,1770,1537,233,0.868361581920904,0.7229219143576826,0.1867273910214704,0.6265883701381758
